index,path,x,y,source_field,source_value,target_field,target_value,type
4, 23, 388.13111445040505, 374.8504804085653, Finistère, 12, 123I, 0, ribbon 
4, 24, 407.08584945359394, 366.4180280494224, Finistère, 12, 123I, 0, ribbon 
4, 25, 424.1883290211108, 360.39545463358115, Finistère, 12, 123I, 0, ribbon 
4, 26, 439.4385531529556, 356.7827601610416, Finistère, 12, 123I, 0, ribbon 
4, 27, 452.8365218491284, 355.57994463180376, Finistère, 12, 123I, 0, ribbon 
4, 28, 464.38223510962916, 356.7870080458676, Finistère, 12, 123I, 0, ribbon 
4, 29, 471.825977425345, 359.27378866295726, Finistère, 12, 123I, 0, ribbon 
4, 30, 476.2096424788414, 361.6847295774654, Finistère, 12, 123I, 0, ribbon 
4, 31, 480.1302436734198, 364.69814022779906, Finistère, 12, 123I, 0, ribbon 
4, 32, 483.5877810090801, 368.31402061395806, Finistère, 12, 123I, 0, ribbon 
4, 33, 487.9058422770994, 374.86747194786926, Finistère, 12, 123I, 0, ribbon 
4, 34, 492.0425337949121, 385.71405113513987, Finistère, 12, 123I, 0, ribbon 
4, 35, 494.3269698770528, 398.97050926571217, Finistère, 12, 123I, 0, ribbon 
4, 36, 494.7591505235215, 414.6368463395861, Finistère, 12, 123I, 0, ribbon 
4, 37, 493.3390757343181, 432.7130623567617, Finistère, 12, 123I, 0, ribbon 
4, 38, 490.06674550944274, 453.19915731723916, Finistère, 12, 123I, 0, ribbon 
4, 39, 484.9421598488953, 476.09513122101816, Finistère, 12, 123I, 0, ribbon 
4, 40, 481.6852712302446, 488.44682277664583, Finistère, 12, 123I, 0, ribbon 
4, 41, 481.6852712302446, 488.44682277664583, Finistère, 12, 123I, 0, ribbon 
5, 0, 474.1331671942779, 486.2114994204171, Finistère, 12, 90Sr, 0, ribbon 
5, 1, 470.38988033557587, 484.9880193330768, Finistère, 12, 90Sr, 0, ribbon 
5, 2, 466.6701947813536, 483.6945590872157, Finistère, 12, 90Sr, 0, ribbon 
5, 3, 470.84497282048886, 471.6244416766248, Finistère, 12, 90Sr, 0, ribbon 
5, 4, 477.6820201765786, 449.1989620496042, Finistère, 12, 90Sr, 0, ribbon 
5, 5, 482.5023892364273, 429.0598226814649, Finistère, 12, 90Sr, 0, ribbon 
5, 6, 485.3060800000349, 411.2070235722068, Finistère, 12, 90Sr, 0, ribbon 
5, 7, 486.09309246740145, 395.6405647218301, Finistère, 12, 90Sr, 0, ribbon 
5, 8, 484.86342663852696, 382.3604461303347, Finistère, 12, 90Sr, 0, ribbon 
5, 9, 481.6170825134114, 371.3666677977206, Finistère, 12, 90Sr, 0, ribbon 
5, 10, 477.85887928766647, 364.62174484315085, Finistère, 12, 90Sr, 0, ribbon 
5, 11, 474.7231985029279, 360.83961087100477, Finistère, 12, 90Sr, 0, ribbon 
5, 12, 471.08334814412905, 357.62906196357903, Finistère, 12, 90Sr, 0, ribbon 
5, 13, 466.93932821127, 354.99009812087365, Finistère, 12, 90Sr, 0, ribbon 
5, 14, 459.7779803606183, 352.10337435316615, Finistère, 12, 90Sr, 0, ribbon 
5, 15, 448.46492305053846, 350.2549570560773, Finistère, 12, 90Sr, 0, ribbon 
5, 16, 435.1351874442176, 350.6928800178697, Finistère, 12, 90Sr, 0, ribbon 
5, 17, 419.78877354165564, 353.4171432385434, Finistère, 12, 90Sr, 0, ribbon 
5, 18, 402.4256813428526, 358.42774671809855, Finistère, 12, 90Sr, 0, ribbon 
5, 19, 383.04591084780856, 365.72469045653486, Finistère, 12, 90Sr, 0, ribbon 
5, 20, 361.6494620565234, 375.3079744538526, Finistère, 12, 90Sr, 0, ribbon 
5, 21, 350.19498329979047, 380.9569940495919, Finistère, 12, 90Sr, 0, ribbon 
5, 22, 361.6567501155204, 375.3104324033967, Finistère, 12, 90Sr, 0, ribbon 
5, 23, 383.11150337878155, 365.7468120024322, Finistère, 12, 90Sr, 0, ribbon 
5, 24, 402.6078828177775, 358.4891954567021, Finistère, 12, 90Sr, 0, ribbon 
5, 25, 420.1458884325085, 353.5375827662064, Finistère, 12, 90Sr, 0, ribbon 
5, 26, 435.7255202229743, 350.89197393094526, Finistère, 12, 90Sr, 0, ribbon 
5, 27, 449.34677818917504, 350.55236895091844, Finistère, 12, 90Sr, 0, ribbon 
5, 28, 461.0096623311107, 352.5187678261261, Finistère, 12, 90Sr, 0, ribbon 
5, 29, 470.71417264878124, 356.7911705565683, Finistère, 12, 90Sr, 0, ribbon 
5, 30, 478.4603091421867, 363.36957714224485, Finistère, 12, 90Sr, 0, ribbon 
5, 31, 484.24807181132707, 372.2539875831559, Finistère, 12, 90Sr, 0, ribbon 
5, 32, 488.07746065620233, 383.4444018793014, Finistère, 12, 90Sr, 0, ribbon 
5, 33, 489.94847567681256, 396.94082003068127, Finistère, 12, 90Sr, 0, ribbon 
5, 34, 489.8611168731577, 412.74324203729566, Finistère, 12, 90Sr, 0, ribbon 
5, 35, 487.8153842452377, 430.85166789914445, Finistère, 12, 90Sr, 0, ribbon 
5, 36, 483.81127779305257, 451.2660976162276, Finistère, 12, 90Sr, 0, ribbon 
5, 37, 477.8487975166024, 473.9865311885453, Finistère, 12, 90Sr, 0, ribbon 
5, 38, 474.1331671942779, 486.2114994204171, Finistère, 12, 90Sr, 0, ribbon 
5, 39, 474.1331671942779, 486.2114994204171, Finistère, 12, 90Sr, 0, ribbon 
6, 0, 466.6701947813536, 483.6945590872157, Finistère, 12, 177Lu, 0, ribbon 
6, 1, 462.9754186740988, 482.3315735600252, Finistère, 12, 177Lu, 0, ribbon 
6, 2, 459.30685138915476, 480.8995420988009, Finistère, 12, 177Lu, 0, ribbon 
6, 3, 463.92941622496926, 468.9902485551207, Finistère, 12, 177Lu, 0, ribbon 
6, 4, 471.58750418241846, 446.80322849272903, Finistère, 12, 177Lu, 0, ribbon 
6, 5, 477.12953652096127, 426.79163113029585, Finistère, 12, 177Lu, 0, ribbon 
6, 6, 480.5555132405976, 408.95545646782114, Finistère, 12, 177Lu, 0, ribbon 
6, 7, 481.86543434132744, 393.2947045053049, Finistère, 12, 177Lu, 0, ribbon 
6, 8, 481.05929982315087, 379.80937524274714, Finistère, 12, 177Lu, 0, ribbon 
6, 9, 478.13710968606784, 368.49946868014774, Finistère, 12, 177Lu, 0, ribbon 
6, 10, 474.5568055833482, 361.444659905046, Finistère, 12, 177Lu, 0, ribbon 
6, 11, 471.5086688006269, 357.4212736487152, Finistère, 12, 177Lu, 0, ribbon 
6, 12, 467.93151811317887, 353.94174306737403, Finistère, 12, 177Lu, 0, ribbon 
6, 13, 463.82535352100433, 351.0060681610224, Finistère, 12, 177Lu, 0, ribbon 
6, 14, 456.67420556138006, 347.62228519210066, Finistère, 12, 177Lu, 0, ribbon 
6, 15, 445.28779294867127, 345.01406942933517, Finistère, 12, 177Lu, 0, ribbon 
6, 16, 431.785324717056, 344.5812763665282, Finistère, 12, 177Lu, 0, ribbon 
6, 17, 416.16680086653435, 346.32390600367967, Finistère, 12, 177Lu, 0, ribbon 
6, 18, 398.43222139710616, 350.24195834078967, Finistère, 12, 177Lu, 0, ribbon 
6, 19, 378.58158630877153, 356.33543337785807, Finistère, 12, 177Lu, 0, ribbon 
6, 20, 356.6148956015305, 364.604331114885, Finistère, 12, 177Lu, 0, ribbon 
6, 21, 344.8380293908201, 369.5545634958828, Finistère, 12, 177Lu, 0, ribbon 
6, 22, 356.62208636656203, 364.6070606236627, Finistère, 12, 177Lu, 0, ribbon 
6, 23, 378.6463031940546, 356.3599989568578, Finistère, 12, 177Lu, 0, ribbon 
6, 24, 398.6119905228923, 350.31019606023335, Finistère, 12, 177Lu, 0, ribbon 
6, 25, 416.5191483530751, 346.4576519337894, Finistère, 12, 177Lu, 0, ribbon 
6, 26, 432.367776684603, 344.80236657752585, Finistère, 12, 177Lu, 0, ribbon 
6, 27, 446.157875517476, 345.3443399914428, Finistère, 12, 177Lu, 0, ribbon 
6, 28, 457.8894448516941, 348.0835721755402, Finistère, 12, 177Lu, 0, ribbon 
6, 29, 467.5624846872574, 353.020063129818, Finistère, 12, 177Lu, 0, ribbon 
6, 30, 475.17699502416576, 360.15381285427634, Finistère, 12, 177Lu, 0, ribbon 
6, 31, 480.7329758624192, 369.4848213489151, Finistère, 12, 177Lu, 0, ribbon 
6, 32, 484.2304272020177, 381.01308861373434, Finistère, 12, 177Lu, 0, ribbon 
6, 33, 485.6693490429614, 394.73861464873397, Finistère, 12, 177Lu, 0, ribbon 
6, 34, 485.0497413852502, 410.6613994539141, Finistère, 12, 177Lu, 0, ribbon 
6, 35, 482.37160422888405, 428.7814430292747, Finistère, 12, 177Lu, 0, ribbon 
6, 36, 477.63493757386306, 449.09874537481573, Finistère, 12, 177Lu, 0, ribbon 
6, 37, 470.8397414201871, 471.61330649053724, Finistère, 12, 177Lu, 0, ribbon 
6, 38, 466.6701947813536, 483.6945590872157, Finistère, 12, 177Lu, 0, ribbon 
6, 39, 466.6701947813536, 483.6945590872157, Finistère, 12, 177Lu, 0, ribbon 
7, 0, 459.30685138915476, 480.8995420988009, Finistère, 12, 234U, 0, ribbon 
7, 1, 455.6657830934012, 479.3989683099602, Finistère, 12, 234U, 0, ribbon 
7, 2, 452.0534942774418, 477.83037991883566, Finistère, 12, 234U, 0, ribbon 
7, 3, 457.1177562999489, 466.09848293822535, Finistère, 12, 234U, 0, ribbon 
7, 4, 465.5894128340462, 444.1796995629062, Finistère, 12, 234U, 0, ribbon 
7, 5, 471.851912686921, 424.3209303021225, Finistère, 12, 234U, 0, ribbon 
7, 6, 475.9052558585734, 406.5221751558741, Finistère, 12, 234U, 0, ribbon 
7, 7, 477.7494423490033, 390.78343412416103, Finistère, 12, 234U, 0, ribbon 
7, 8, 477.3844721582107, 377.10470720698333, Finistère, 12, 234U, 0, ribbon 
7, 9, 474.8103452861957, 365.485994404341, Finistère, 12, 234U, 0, ribbon 
7, 10, 470.02706173295815, 355.92729571623397, Finistère, 12, 234U, 0, ribbon 
7, 11, 463.03462149849815, 348.4286111426623, Finistère, 12, 234U, 0, ribbon 
7, 12, 453.8330245828157, 342.989940683626, Finistère, 12, 234U, 0, ribbon 
7, 13, 442.42227098591076, 339.61128433912506, Finistère, 12, 234U, 0, ribbon 
7, 14, 428.80236070778335, 338.29264210915943, Finistère, 12, 234U, 0, ribbon 
