VILLE;DEPARTEMENT;CODE INSEE;NOM DU SITE;GROUPE DE DECHETS;SOUS-GROUPE DE DECHETS;DESCRIPTION PHYSIQUE;CATEGORIE;FAMILLE IN;VOLUME EQUIVALENT CONDITIONNE;MAJORATION;ACTIVITE ( Bq);PRINCIPAUX RADIONUCLEIDES
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;DECHETS TRITIUM;CRAN DE MIRE FRF2 (0,2 m3 - 20 unite);FMA-VC;DIV3-11;0,2;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;DECHETS TRITIUM;ALIDADE DE TIR TENDU FAMAS (0,2 m3 - 1101 unite);FMA-VC;DIV3-11;0,2;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;DECHETS TRITIUM;CADRAN AGOSTA (0,008 m3 - 2 unite);AUTRES;S02;0;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;BLOC EMETTEUR RECEPTEUR (5 unite);AUTRES;S02;0;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;CADRAN GRADSPEC SR1 VARIANS (0,03 m3 - 1 unite);AUTRES;S02;0;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;Boitier reducteur pour equipement 1 ST104M822-1 (0,038 m3 - 2 unite);AUTRES;S02;0;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;Coffrets SR-IS (0,05376 m3 - 3 unite);AUTRES;S02;0;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;ALTIMETRES EL 62 (34 unite);AUTRES;S02;0;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;PROFONDIMETRES (0,036 m3 - 5 unite);FMA-VC;DIV3-11;0,036;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;RADAR KODEN (2 unite);AUTRES;S02;0;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;ANTENNE MARK 22CA (1 unite);AUTRES;S02;0;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;DECHETS RADIUM;Coffret d'ordre de barre (0,018 m3 - 3 unite);FA-VL;DIV5;0,018;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;226Ra
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;Baguettes de soudure (0,000015 m3 - 20 unite);MA-VL;DIV2-11;0,000015;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;232Th
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;Horloge (1 unite);MA-VL;DIV2-11;0,018;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;226Ra
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;Sac dechets divers (tenues, gants emballages...) (0,2 m3 - 4 Sacs);TFA;TFA-11;0,2;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;DECHETS RADIUM;GENERATEUR D'IMPULSION N11056 ARUR10B (0,08 m3 - 2 UNITES);FA-VL;DIV5;0,16;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;226Ra
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;AUTRES DECHETS;TUBE ELECTRONIQUE 3B24WA (1 UNITE);FA-VL;DIV5;0,00025;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;232Th
TOULON;83;83137;MARINE NATIONALE - SLM TOULON;DECHETS TECHNOLOGIQUES;DECHETS TRITIUM;illeton de precision (0,2 m3 - 73 unite);AUTRES;S02;0;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
SAINT-MARCELLIN-EN-FOREZ;42;42256;MORGAN - THERMAL CERAMICS;Dechets provenant de la fabrication de Fibre Ceramique Refractaire contenant du Zirconium;0;Dechets comprenant majoritairement des fibres et quelques particules infiberisees (2 t );AUTRES;ISD;0;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;U, Th
SAINT-MARCELLIN-EN-FOREZ;42;42256;MORGAN - THERMAL CERAMICS;Dechets provenant de la fabrication de Fibre Ceramique Refractaire contenant du Zirconium;0;Dechets comprenant majoritairement des agglomerats gelifies de structure vitreuse et une proportion faible de fibre (5 t );AUTRES;ISD;0;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;U, Th
LA GRAND-COMBE;30;30132;OFFICE NATIONAL DES FORETS SERVICE FONCIER GARD HERAULT - LA GRAND COMBE;Dechets d'exploitation de la centrale thermique au charbon du FESC;4 terrils de cendres de charbon situes a proximite de l'ancienne centrale;les terrils de St Andeol (500 000 m3), d'Aubignac (110 000 m3), de Belliere - bord de route (90 000 m3) et de Gour (20 000 m3) (720000 m3 );AUTRES;DSH;0;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;EDF - Dechets R62 ROBATEL;0;Futs de dechets induits par les operations de decontamination du R62 (11 fut);TFA;TFA-02;1,76;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - Dechets BLOC TE (SACLAY);0;big-bag de dechets induits (23 unite);TFA;TFA-05;23;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;90Sr, 137Cs
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - Dechets BLOC TE (SACLAY);0;caisson FAMA pre-betonne 5m3 (1 caisson 5m3 PB200);FMA-VC;DIV3-05;5;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;90Sr, 137Cs
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - Dechets BLOC TE (SACLAY);0;casier 1m3 (1 casier pp 1m3);TFA;TFA-05;1,33;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;90Sr, 137Cs
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - Dechets BLOC TE (SACLAY);0;casier 2m3 (2 casier pp 2m3);TFA;TFA-05;5,54;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;90Sr, 137Cs
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - Dechets BLOC TE (SACLAY);0;futs metalliques 200L (8 Fut 200L metal);TFA;TFA-05;1,6;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;90Sr, 137Cs
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;ORANO/CEA - Decontamination des emballages de transport;Emballages AREVA/CEA;futs de dechets induits 120L (77 unite);TFA;TFA-03;9,24;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;ORANO/CEA - Decontamination des emballages de transport;Emballages AREVA/CEA;futs de dechets induits 200L (27 unite);TFA;TFA-03;5,4;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;ORANO/CEA - Decontamination des emballages de transport;Emballages AREVA/CEA;futs de dechets induits 50L (1 unite);TFA;TFA-03;0,05;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - Contrat Affaires Parc (divers CNPE);Dechet pour le compte de l'Affaire Parc;Caisse 2 m3 (CTO - Fusion) (4 caisse fusion 2);TFA;TFA-02;0,496;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - Contrat Affaires Parc (divers CNPE);Dechet pour le compte de l'Affaire Parc;Casier 1m3 paroi pleine (3 casier pp1m3);TFA;TFA-02;3,99;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - Contrat Affaires Parc (divers CNPE);Dechet pour le compte de l'Affaire Parc;Casier 2m3 paroi pleine (38 casier pp 2m3);TFA;TFA-02;105,26;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - Contrat Affaires Parc (divers CNPE);Dechet pour le compte de l'Affaire Parc;Fut metallique 200L (149 futs 200L metal);TFA;TFA-02;29,8;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - Contrat Affaires Parc (divers CNPE);Dechet pour le compte de l'Affaire Parc;Fut 200L PEHD attente (60 futs 200L PE);TFA;TFA-02;12;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - Contrat Affaires Parc (divers CNPE);Dechet pour le compte de l'Affaire Parc;Fut a bonde (19 unite);TFA;TFA-02;2,28;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - Contrat Affaires Parc (divers CNPE);Dechet pour le compte de l'Affaire Parc;GRVS (2 GRVS);TFA;TFA-02;2;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - Contrat Affaires Parc (divers CNPE);Dechet pour le compte de l'Affaire Parc;Conteneur de dechets (2 CTN);TFA;TFA-02;30;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;SOMANU - Dechets historiques;0;Fut metallique 200L (36 futs 200L metal);TFA;TFA-02;7,2;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;IRSN - Dechets tritium;0;caissons injectables I2 de dechets H3 (2 caisson 5m3 injectable);TFA;TFA-06;10,66;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;IRSN - Dechets tritium;0;futs 200L de dechets H3 et dechets induits (10 futs 200L metal);TFA;TFA-06;2;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - DEM Emballages obsoletes;0;Pieces Unitaires du projet Emballages Obsoletes (2 unite);TFA;TFA-05;10;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 63Ni
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - DEM Emballages obsoletes;0;casiers 2m3 (8 C2);TFA;TFA-05;22,16;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 63Ni
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - DEM Emballages obsoletes;0;fut 200L (28 Fut 200L metal);TFA;TFA-05;5,6;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 63Ni
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - DEM Emballages obsoletes;0;GRVS dechets induits (10 GRVS);TFA;TFA-05;8,75;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co, 63Ni
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - DEM Emballages obsoletes;0;Dechets contamines en caisson injectable I2 (2 I2);TFA;TFA-05;10,66;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - effluents exotiques touries;0;Futs PEHD 120 L (560 fut 120L PE);TFA;TFA-05;3,92;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;241Am
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - effluents exotiques touries;0;Futs metallique 200L (34 fut 200L metal);FMA-VC;DIV3-05;4,42;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;241Am
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - effluents exotiques touries;0;Futs metallique 210 L (25 futs bondes);TFA;TFA-05;3,25;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;241Am
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - effluents exotiques touries;0;Casiers dechets retours clients (8 unite);TFA;TFA-04;10,64;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;ANDRA - Controles destructifs;0;Futs FAMA 200L (25 unite);FMA-VC;DIV3-04;3,25;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;ANDRA - Controles destructifs;0;Futs FAMA 50L (2 unite);FMA-VC;DIV3-04;0,1;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;TUNZINI - Dechets maintenance EDF;0;Casier 2m3 paroi pleine (1 casier pp 2m3);TFA;TFA-02;2,77;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;TUNZINI - Dechets maintenance EDF;0;Casier 1m3 paroi pleine (2 casier pp 1m3);TFA;TFA-02;2,66;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;TUNZINI - Dechets maintenance EDF;0;Fut metallique 200L (5 futs 200L metal);TFA;TFA-02;1;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;TUNZINI - Dechets maintenance EDF;0;GRVS (1 GRVS);TFA;TFA-02;1;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;TUNZINI - Dechets maintenance EDF;0;Fut metallique 200L FAMA (1 fut 200L metal);FMA-VC;DIV3-02;0,13;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;FRAMATOME - dechets Neptune;0;Futs compactes (32 Futs comp);TFA;TFA-03;1,28;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;235U
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;FRAMATOME - dechets Neptune;0;Futs retour clients (16 unite);TFA;TFA-01;3,2;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;235U
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;FRAMATOME - dechets Neptune;0;Caisson injectable 5.33m3 (7 unite);TFA;TFA-01;37,31;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;235U
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;EDF CHINON - Dechets FAMA AMI;Dechets FAMA de l'AMI Chinon;Caisson 5m3 FAMA (1 7BP);FMA-VC;DIV3-02;5;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;63Ni, 90Sr, 137Cs, 241Pu
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;EDF CHINON - Dechets FAMA AMI;Dechets FAMA de l'AMI Chinon;CTN dechets en retour site (3 CTN);FMA-VC;DIV3-02;48;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;63Ni, 90Sr, 137Cs, 241Pu
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;EDF - divers CNPE;TRICASTIN;Conteneurs (8,6 CTN);TFA;TFA-02;137,6;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;55Fe, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;EDF - divers CNPE;FLAMANVILLE;Citerne (8 t - 1 CITERNE);TFA;TFA-02;18;<;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;3H, 60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;EDF - divers CNPE;CRUAS;CONTEUR ISO 20' contenant des dechets (2 CTN);TFA;TFA-02;32;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;SOGEVAL - Dechets d'exploitation et de maintenance;0;AXD1 Dechets en futs sables (45 Futs);TFA;TFA-04;9;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;60Co
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;SOGEVAL - Dechets d'exploitation et de maintenance;0;TBJ2 Dechets non metalliques compactables en GRVS (69 TBJ2);TFA;TFA-04;60,375;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;SOGEVAL - Dechets d'exploitation et de maintenance;0;AYC2 Dechets metalliques et non metalliques non compactable en casier 2m3 (5 C2);TFA;TFA-04;13,85;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;SOGEVAL - Dechets d'exploitation et de maintenance;0;AZI2 Dechets contamines labile (6 I2);TFA;TFA-04;31,98;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;SOGEVAL - Dechets d'exploitation et de maintenance;0;Futs d'eau de nettoyage (25 m3 );AUTRES;DSF-LI;25;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;SOGEVAL - Dechets d'exploitation et de maintenance;0;AXJ2 Dechets non metalliques non compactables en GRVS (9 GRVS);TFA;TFA-04;7,875;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - Traitement dechets TRITIUM CADARACHE;0;Futs 200L liquide tritie (8 FUT);TFA;TFA-05;1,04;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;CEA - Traitement dechets TRITIUM CADARACHE;0;Futs 120L dechets induits (19 Fut);TFA;TFA-05;0,14136;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - decanta laser coude GV;0;Coude D (1 m3 - 1 unite);TFA;TFA-03;1;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - decanta laser coude GV;0;Futs de dechets induits 200L incinerables (14 unite);TFA;TFA-03;0,224;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - decanta laser coude GV;0;futs de copeau de decoupe (1 unite);TFA;TFA-03;0,2;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - decanta laser coude GV;0;Filtres de BAG (1 casier);TFA;TFA-03;1,33;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - deconta plomb des futs de DSI;0;Futs de dechets induits (2 unite);TFA;TFA-03;0,032;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - decoupe viroles Chinon;0;Manchettes non conditionnees (7 m3 - 7 unite);TFA;TFA-03;7;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - decoupe viroles Chinon;0;Caisse fusion 4m3 (2 unite);TFA;TFA-03;0,496;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - decoupe viroles Chinon;0;Caisse fusion 8m3 (7 unite);TFA;TFA-03;3,472;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - decoupe viroles Chinon;0;Fut metal 200L (2 unite);TFA;TFA-03;0,4;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
PIERRELATTE;26;26235;ONET TECHNOLOGY NUCLEAR DECOMISSIONING - SOGEVAL;Cyclife - decoupe viroles Chinon;0;GRVS de dechets en attente (2 unite);TFA;TFA-03;2;0;Donnees mises a jour a chaque nouvelle edition de l'Inventaire national;0
